move_count,click_count,left_click_count,right_click_count,scroll_count,event_rate,path_length,displacement,straightness,speed_mean,speed_std,speed_max,acceleration_mean,acceleration_std,acceleration_max,direction_change_mean,direction_change_std,click_interval_mean,click_interval_std,click_hold_mean,click_hold_std,double_click_count,scroll_abs_total,scroll_abs_mean,scroll_interval_mean,scroll_interval_std
747,5,5,0,2,75.90234169078225,3855.990567300425,36.12478373637688,0.0093684834301002,640.8230478183362,710.367583177702,4185.39858342074,14445.635293935627,16203.977424047584,163138.50214060588,15.650003227116436,23.999681860344577,1.5115041136741638,0.6423953454205443,0.0677132129669189,0.0157049979938457,0.0,2.0,1.0,0.0395972728729248,0.0
625,4,4,0,6,64.33222477295443,3191.8907969656702,82.63776376451628,0.0258899094677909,633.8442837386123,709.6716055737028,4185.39858342074,14351.797716334684,16742.87159013819,192182.1493642496,17.624437292692726,25.615680939715794,1.6764447689056396,0.6643849492309055,0.0690919160842895,0.0172859651467349,0.0,6.0,1.0,0.9855513095855712,1.649028308582074
483,1,1,0,7,49.2016282048213,2452.041978918527,402.4649053023133,0.1641345901752548,631.3260076447849,727.1297866918525,4185.39858342074,14496.16759518649,17410.779535083606,192182.1493642496,17.75533359069239,26.3575164864334,0.0,0.0,0.0962963104248046,0.0,0.0,7.0,1.0,1.2465842962265017,1.6145493910049022
241,1,1,0,2,24.65763694628928,1720.0248969854088,1375.885169627175,0.7999216592961019,886.9333639158664,1463.2677026407798,7392.11316293419,17204.687375178546,22781.45445268981,144382.81049175106,13.553612488213748,23.31071036758549,0.0,0.0,0.0717427730560302,0.0,0.0,2.0,1.0,4.3445658683776855,0.0
349,3,3,0,1,35.50040542350287,3021.105667635556,352.035509572543,0.1165253878220223,1076.0570262770273,1517.7602335253566,7392.11316293419,20579.842092065577,25917.46177106237,171047.23121328783,12.050627346556873,25.788092501589563,2.755829215049744,1.1739426851272583,0.0645127296447753,0.0072300434112548,0.0,1.0,1.0,0.0,0.0
570,5,5,0,0,58.04619971000956,4691.3639177011855,1082.4657038446992,0.2307358207195143,1024.3891500062573,1457.05777806862,10026.975415715073,22316.302324836244,31795.19284063059,299544.0211749127,12.613837102712258,25.54375370450146,2.189853310585022,1.1421122542729154,0.2082877159118652,0.2959706089925743,0.0,0.0,0.0,0.0,0.0
527,6,6,0,0,53.94174201776196,4543.467810470549,1039.6427270942647,0.2288214136123907,1073.9469958300776,1746.9904037888102,11436.003375674918,25080.958106933893,39963.72744154756,299544.0211749127,12.09702221289045,24.019852803847435,1.259355354309082,0.8002517321047066,0.1854941050211588,0.2754701785808549,1.0,0.0,0.0,0.0,0.0
520,6,6,0,1,53.689521632979286,4472.419847655236,1104.2775919124683,0.2469083023346768,1070.704997746249,1761.1808908958676,11436.003375674918,25048.379983239964,40216.436807672246,299544.0211749127,13.542890100275567,25.351591301160013,1.259355354309082,0.8002517321047066,0.1854941050211588,0.2754701785808549,1.0,1.0,1.0,0.0,0.0
224,1,1,0,0,80.2624165666046,1790.6045649723358,1505.2826977016643,0.8406561265105009,999.9836625230646,1083.813943322736,4742.489676179423,20377.640799759785,21588.305634496905,113934.88905030995,9.683439046482071,19.418683927083023,0.0,0.0,0.0475101470947265,0.0,0.0,0.0,0.0,0.0,0.0
348,2,2,0,8,57.91976018728579,2750.0246887031435,850.235261559999,0.3091736830773519,988.2371744817854,1216.8506227477014,4973.063047172922,23099.39260355493,69340.82709327541,1239017.340384189,12.657590202108604,22.85046667135241,2.823952436447144,0.0,0.0678091049194336,0.020298957824707,0.0,8.0,1.0,0.1360385417938232,0.2613214152509562
380,2,2,0,8,50.99235384748125,2811.224218494512,896.688351658479,0.3189672121346052,923.4124922828942,1184.8710423579134,4973.063047172922,21966.1181518856,66504.37966419442,1239017.340384189,14.623142199998034,24.648342980124017,2.823952436447144,0.0,0.0678091049194336,0.020298957824707,0.0,8.0,1.0,0.1360385417938232,0.2613214152509562
181,1,1,0,0,86.33424557689723,2110.678816478325,897.6775590377649,0.4253027755949827,1461.94112700667,1693.7627349161282,7957.414523670242,31093.446130543885,34201.0621704803,201034.0786757308,13.623553291280288,21.8193397437264,0.0,0.0,0.0730402469635009,0.0,0.0,0.0,0.0,0.0,0.0
347,2,2,0,0,61.45533459558406,2675.6516542637905,681.7697558560368,0.2548051256110268,959.8116149323914,1445.9705422286002,7957.414523670242,23584.46970706145,34208.20034315267,310449.4139045703,19.19300508927659,26.89460344432954,3.8958911895751953,0.0,0.0444881916046142,0.0285520553588867,0.0,0.0,0.0,0.0,0.0
549,4,4,0,11,56.84452227118327,4833.904653667221,640.9251126301731,0.1325895230771542,1096.5404407377307,1640.0270843193434,7957.414523670242,24559.322677340144,32466.88352620734,310449.4139045703,17.901882409914897,25.308603823705024,2.666753609975179,1.0056158882861663,0.1260855197906494,0.1409141038321841,0.0,11.0,1.0,0.1430518388748169,0.3765392927282567
455,4,4,0,11,47.400614784585066,3597.640385553608,789.3066577699697,0.2193956519221447,983.0608510096096,1512.6283254863115,7327.339560630561,21874.26485166384,27342.43814602409,167118.61829599785,18.07573769860116,24.46011599256,2.5173296133677163,0.8298150861784533,0.1276723742485046,0.1403423981722237,0.0,11.0,1.0,0.1430518388748169,0.3765392927282567
278,1,1,0,0,97.2341476492108,3608.973618407639,662.0188819059468,0.1834368859138528,1623.2365668070784,1868.685391694324,7785.873963834213,26469.1778554574,28438.140421863,195582.7595144905,12.839117337532931,22.211494053416,0.0,0.0,0.0633132457733154,0.0,0.0,0.0,0.0,0.0,0.0
485,5,5,0,0,85.46331849175296,5479.688147738248,584.8504082241885,0.1067306008035487,1409.7841282014203,1691.1715981538491,7785.873963834213,24028.89291618627,26296.061662927543,195582.7595144905,15.355627516008008,24.90584811116097,1.1579530239105225,0.6159069886421046,0.0699989318847656,0.0183488850923136,1.0,0.0,0.0,0.0,0.0
285,2,2,0,0,77.68356603828724,2825.715864355867,535.7098095051089,0.1895837498251884,1237.6993382361843,1513.2472722520938,6982.617158261101,25463.819996689228,28244.93919822094,213877.9336104029,11.315935871969554,19.43048697780366,1.5683226585388184,0.0,0.0558074712753295,0.0079981088638305,0.0,0.0,0.0,0.0,0.0
423,3,3,0,5,56.80001602595205,4190.734820850203,1403.3965939819009,0.3348807915498657,1238.035037387126,1418.860925151325,6982.617158261101,25178.74331094666,29471.408244817303,280071.0427477085,10.352437809372768,18.009274630408648,2.9403024911880493,1.371979832649231,0.061181624730428,0.0100204564591481,0.0,5.0,1.0,0.0140082240104675,0.0035554046417804
410,5,5,0,25,44.71527340442504,3961.0647484333167,1154.443588920654,0.2914477955396363,1204.3387178893067,1692.561302878696,7131.472098479954,23804.76310602707,31864.123191589464,284358.0955940579,10.017080222801749,19.04784903779784,1.9080602526664727,1.4172110263556532,0.0622792720794677,0.0078777964707254,0.0,25.0,1.0,0.3136502007643382,1.200609332339105
479,4,4,0,28,55.072177641053415,4321.826761963948,955.854591452068,0.22116911299279,1123.8004004572883,1362.0937350644497,7131.472098479954,21776.569354553674,24963.45336913432,284358.0955940579,9.700411910438294,17.804924968734937,2.1943868001302085,1.86538081499018,0.064147412776947,0.0053517041951208,0.0,28.0,1.0,0.1821705058768943,0.5111301174060656
456,4,4,0,34,50.00010752796793,4155.549673318917,913.5655422573686,0.21984228659881,1133.8210364206038,1565.1750889931143,7379.85719279929,22800.094914594305,29347.071595199304,284358.0955940579,12.948346853044068,22.647865871832234,1.7255147298177085,0.3306255793160108,0.046121597290039,0.0154385477286943,0.0,34.0,1.0,0.262992085832538,0.7642584801802539
176,0,0,0,0,98.64199156475831,1431.2936490387046,403.47614551544433,0.281896133463898,1017.1077311215174,1007.1598669693028,4030.1456198804826,21575.983414146584,21443.969875836727,115737.87865547925,11.298356132842484,17.801282176369817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,3,3,0,0,82.6695924637296,3523.9794885487304,522.3581147067594,0.1482296126876381,965.7319514106998,855.8678633828907,4030.1456198804826,19417.387675371778,20442.449909274943,206639.288298012,12.130291994643253,19.079349457169467,1.1760908365249634,0.4567490816116333,0.2400092283884684,0.23155977025518,0.0,0.0,0.0,0.0,0.0
569,3,3,0,0,64.34265187232204,4380.828357243379,290.0362046365936,0.0662057905457628,960.3488571024444,835.3124449798052,4030.1456198804826,19263.44483640794,20124.47801094604,206639.288298012,12.640144614232003,20.627024287849807,1.1760908365249634,0.4567490816116333,0.2400092283884684,0.23155977025518,0.0,0.0,0.0,0.0,0.0
24,0,0,0,0,130.43071564806368,185.72048195565307,175.18276170902203,0.9432603225251844,1009.707210338232,523.5979206626691,1788.95094155275,22903.417545789685,16023.719085842522,55745.10864043251,6.0728754562840415,3.983623996139952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0,0,0,0,125.06168094894556,2203.3919764142424,458.7602859882272,0.2082063885586099,2178.7854880556883,2073.388524913757,9792.76486335582,49813.06172869937,75152.52746914545,497352.3345137657,6.53261079632919,8.044667738391745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0,0,0,0,56.43185915988099,309.7708579934908,135.77186748365804,0.438297741637501,412.37152481374864,338.49821263824435,1547.5527849011248,13080.537340274685,13129.365190357146,67414.2277922375,21.69278594822297,33.31250757029844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,0,0,0,29,70.77263500430472,2775.79980079103,344.5359197529337,0.1241213143882891,976.6683984596536,1510.7332688213885,8296.200234943124,26010.310960091545,50439.38282997238,734258.9318976087,13.1009436008039,23.904828217067323,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0823938591139657,0.1546053544848119
540,4,4,0,39,62.65965210234728,3679.3730157134,298.7339953872006,0.0811915492426033,850.8285022025095,1268.606475937535,8296.200234943124,22370.289393504903,42210.71553264287,734258.9318976087,13.24978078977142,22.68931531607475,0.9226555824279784,0.2850587583869254,0.0662770271301269,0.0123116837761319,0.0,39.0,1.0,0.2028094341880396,0.6315461647837386
350,5,5,0,20,38.4615825664274,2733.654425805261,145.09651959988565,0.0530778573290748,972.9668155704436,1431.2588193838928,8296.200234943124,21154.365985996126,25518.11582901276,152379.2275909393,12.092409868602209,20.35556120599972,1.5820555686950684,1.168490007431359,0.0625117778778076,0.0133405567219341,0.0,20.0,1.0,0.5031384292401766,1.0066113617863364
159,4,4,0,24,19.231853601209547,786.9336688347809,482.3940298138027,0.6130046901260274,614.920432029493,509.8130341517979,1934.9351254808896,16751.290197266186,18795.02965266184,89858.67368656422,13.281479707077375,21.984253552407708,2.402427355448405,0.9223174025598634,0.0657497644424438,0.023167942486872,0.0,24.0,1.0,0.4246647668921429,0.7010171519092904
81,0,0,0,11,9.337552316779956,200.1278005414371,73.68174807915459,0.3681734765475452,302.3532012869975,277.7600168273722,1202.1217947912746,16704.4727334068,16579.91164891265,70851.40987858243,17.519153291756894,26.41032558312705,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.9574958324432372,1.6975571177413389
102,0,0,0,36,18.451536206377817,225.842577183556,56.56854249492381,0.2504777584474123,262.24274435077376,261.83714424176327,1202.1217947912746,14204.46019835794,15688.03434079616,70851.40987858243,21.93434238646791,30.31034511440801,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.2072720732007708,0.5638612194083172
130,0,0,0,76,20.9343894051994,220.1755505073606,131.06105447462264,0.5952570763311941,189.4355737114893,160.92209884396698,829.7759604088258,8914.965271772511,10010.489222538308,62730.22775708742,25.435439516307103,29.558045161958443,0.0,0.0,0.0,0.0,0.0,76.0,1.0,0.0994164562225341,0.1921194103745966
83,0,0,0,89,17.842796522231552,133.70274956234803,103.94229168149026,0.777413269523078,175.72742424051089,141.11388186804223,564.237087131469,6320.022939021479,6087.864697784597,25848.401771053057,27.280497080755104,28.48216877448484,0.0,0.0,0.0,0.0,0.0,89.0,1.0,0.1095425513657656,0.2090309364538513
0,0,0,0,51,5.2298754276529005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0196078431372548,0.1950333261489868,0.5703946577652758
0,0,0,0,54,5.658890590943628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0185185185185186,0.1800472916297192,0.5560511561137187
35,1,1,0,47,8.419877218784627,71.95615230473454,66.88796603276258,0.9295656297670256,262.2692197340997,196.1760751899324,1106.2246977928785,12760.169690606375,18222.402224573976,89134.4617904191,27.740155898913592,25.267612205736548,0.0,0.0,0.032311201095581,0.0,0.0,48.0,1.0212765957446808,0.1824308478313943,0.5809043937574043
0,0,0,0,9,6.322787519756232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.1779278516769409,0.2454575608938509
107,4,4,0,9,23.59467406268783,220.57485400999283,37.94733192202055,0.1720383408722619,251.8401343085772,171.1744373234741,812.9668304722571,11629.482735592448,10609.194691698258,50744.59634587303,29.299409143391024,27.88813718001389,0.9464788436889648,0.1254673301457754,0.0577116012573242,0.0119990285661099,0.0,9.0,1.0,0.1779278516769409,0.2454575608938509
107,4,4,0,19,14.566621596891364,220.57485400999283,37.94733192202055,0.1720383408722619,251.8401343085772,171.1744373234741,812.9668304722571,11629.482735592448,10609.194691698258,50744.59634587303,29.299409143391024,27.88813718001389,0.9464788436889648,0.1254673301457754,0.0577116012573242,0.0119990285661099,0.0,19.0,1.0,0.5110618405871921,1.1908733571125132
120,1,1,0,9,14.633176788238591,1469.8098608165071,283.43605980891,0.1928385891025767,1543.4085292646353,1346.1885929497043,5882.751266705123,28320.87408751816,29642.78035017477,166518.34574072115,5.430070653053794,10.203588676774086,0.0,0.0,0.06333589553833,0.0,0.0,9.0,1.0,0.6320023834705353,1.6088087517048704
450,5,4,1,5,57.95085434626648,3524.9539195398083,1190.403293006198,0.3377074765169152,1000.2696219588612,1146.8096390840797,11363.693804248034,39233.57071274866,324293.35096381843,6715787.550680294,13.142995125989431,25.47540528569081,0.9939237833023072,0.4206723514641795,0.0857280731201171,0.0455953091296302,0.0,5.0,1.0,0.0218850970268249,0.0065889706846901
724,10,8,2,0,80.30597281046545,5692.874400078531,496.56822290597694,0.0872262741119191,993.907962198228,1165.2066507275672,11363.693804248034,32281.09219394523,256058.8057132842,6715787.550680294,16.609220423621107,29.98226117287614,0.910129917992486,0.44546163311277,0.0822858810424804,0.0336923511687811,0.0,0.0,0.0,0.0,0.0
531,7,6,1,0,54.54106147523412,3677.675004621767,1039.33055377007,0.2826053287644868,862.8359335614236,1008.1112795429068,6746.457241286151,19324.749770889423,21759.821021299376,202972.9124487673,16.802842049752936,29.64445583547209,0.963998834292094,0.494308085964881,0.0894382340567452,0.0380082568171411,0.0,0.0,0.0,0.0,0.0
312,3,2,1,0,32.004444129552006,2598.8999257015034,1631.9620093617375,0.6279433822066978,1038.0409136738529,1211.6207905644833,6746.457241286151,21482.304590571548,25466.61793703712,202972.9124487673,19.19782401724239,35.82931877752245,0.988064169883728,0.6040104627609253,0.0885855356852213,0.0065016728636928,0.0,0.0,0.0,0.0,0.0
209,0,0,0,21,25.19821224821964,803.249508153288,533.6384543864882,0.6643495563580867,470.6788205374979,716.406269136785,3517.541687106388,13454.736796059506,17406.08660846461,146327.71918672085,15.62652528820265,25.90079194309183,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0896139979362487,0.1877850874571021
146,0,0,0,31,20.00428189049556,254.1580520557344,28.0178514522438,0.1102379060022846,201.26737852840765,148.36183141194485,553.923093777827,9377.585649984589,8828.815029470501,38973.46595977757,16.338848479538786,25.21794473201344,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.2200022379557291,0.4868767518533519
303,0,0,0,37,34.13713931322096,1531.275576191424,92.19544457292888,0.0602082642774441,623.1025978251973,976.118781652593,4740.192715891601,14578.941249809714,17487.54987722746,124106.65228197836,13.417313683365933,22.350311959029384,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0.238688846429189,0.479367878401749
231,0,0,0,43,27.55479363407248,1544.9017790443152,213.45959805077868,0.1381703360991829,829.457802004626,1089.4571753114703,4740.192715891601,16756.292305519433,20104.23142593212,124106.65228197836,13.05609531130488,22.572596671299102,0.0,0.0,0.0,0.0,0.0,43.0,1.0,0.2342807395117623,0.4890298301567756
390,2,1,1,46,44.00002307893056,2926.872662590948,160.4400199451496,0.0548161940885818,937.0995103855244,1977.1592859558248,10643.668663963692,24268.94262218184,65201.370792422,1060778.8121950813,18.06337558444796,27.47506355860905,0.4400558471679687,0.0,0.0760632753372192,0.0120884180068969,0.0,46.0,1.0,0.2218579822116428,0.5325112150037149
288,2,1,1,51,36.45793238120015,2670.6990343880525,44.553338819890925,0.0166822761555008,1162.4478395893989,2253.5023986619594,10643.668663963692,29145.465101777503,75085.74559651333,1060778.8121950813,18.897927321110785,28.36414492842876,0.4400558471679687,0.0,0.0760632753372192,0.0120884180068969,0.0,51.0,1.0,0.1771202611923217,0.3860618059538602
204,1,1,0,26,23.21836963601116,1427.2395529940652,722.386323237089,0.5061423092722352,870.4585326308188,1236.8301499293832,5465.044367640769,18690.65101979728,22680.075688200817,111701.00471330323,14.024013271633736,26.193440511000333,0.0,0.0,0.0801236629486084,0.0,0.0,26.0,1.0,0.3001607990264892,0.8247599139385294
338,2,1,1,6,53.30926065091143,2035.345246549242,1104.8764636827052,0.5428447412329339,746.8359532500139,1052.598519879945,5465.044367640769,16524.09539062538,19765.93802284304,111701.00471330323,12.457049260578437,22.87409627935977,4.27223539352417,0.0,0.0766255855560302,0.0034980773925781,0.0,6.0,1.0,0.9377131462097168,1.1059622733965435
454,3,2,1,8,47.17814808055779,2537.586978140315,691.8337950693071,0.2726345150054015,716.4399493843443,1069.1915675741764,11025.398037535224,101642.1181282672,1775801.229517391,37803542.81305086,11.96369606880754,21.91819356872529,2.3920013904571533,1.8802340030670168,0.0752311547597249,0.0034708171162345,0.0,8.0,1.0,1.0274200439453125,1.5752441224821996
215,2,2,0,5,23.86980322996013,2090.544478078779,578.7054518492115,0.2768204445863045,1219.9211034114514,1682.0322167223296,8143.549793894498,29505.647608036,45006.96193971887,359402.8411949163,17.56457617405733,32.473972359560605,2.616532564163208,0.0,0.0920500755310058,0.003598928451538,0.0,5.0,1.0,0.1519973278045654,0.2262909824433013
428,5,5,0,9,56.78333896062218,4473.143829536502,253.03161857759991,0.0565668416264224,1363.9130238924097,1836.4580003255933,19763.058469783613,72199.79902769101,563278.7985162811,9710287.63490057,14.894986730844575,27.286366689505176,1.4900588393211365,0.824665466347488,0.0911615848541259,0.024096211141823,0.0,9.0,1.0,0.0909552574157714,0.1836071146129408
547,6,5,1,24,58.301203747807634,4627.739595688763,187.00267377767625,0.0404090744327726,1099.0534825930072,1605.5609873969738,19763.058469783613,57907.40501626851,498483.83241116034,9710287.63490057,15.154050955273584,25.608938373489423,1.3870871543884278,0.8006189485625094,0.0866959889729817,0.0240883090757277,0.0,24.0,1.0,0.1607146055802055,0.428501293030954
505,6,5,1,24,54.100077390781486,3885.352760328207,551.7046311206749,0.1419960207355974,1004.195593457414,1463.916610188483,19763.058469783613,58629.75403905446,518560.5394178792,9710287.63490057,17.410366428419685,27.995846327685506,1.3870871543884278,0.8006189485625094,0.0866959889729817,0.0240883090757277,0.0,24.0,1.0,0.1607146055802055,0.428501293030954
11,0,0,0,8,1.901492341158062,10.0,7.615773105863909,0.7615773105863909,81.09295138411417,46.39594224126574,127.69603604700724,4055.4043119306257,3395.0332524089185,9409.957695068122,40.0,44.7213595499958,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.1977178709847586,0.4256034296540924
0,0,0,0,22,3.3660302832490774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.3112328052520752,0.5453454330570024
15,0,0,0,31,5.5556848331357935,14.06449510224598,8.94427190999916,0.635946889310718,109.97654164735144,84.6139927299164,279.6454428498801,9170.75996396809,9497.706131100542,34735.93917445151,45.00000000000001,24.314848025968377,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.2669354359308878,0.4839477636657308
15,0,0,0,24,4.150613050639335,14.06449510224598,8.94427190999916,0.635946889310718,109.97654164735144,84.6139927299164,279.6454428498801,9170.75996396809,9497.706131100542,34735.93917445151,45.00000000000001,24.314848025968377,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.4085305359052575,0.9326130649602024
139,1,1,0,1,15.570161387534228,472.46659433164336,15.556349186104043,0.0329258181906177,422.64000607537946,360.35667549754817,1695.879723692194,12087.963606209369,10430.501928596226,50627.18435834715,13.549890884515516,18.3973327434182,0.0,0.0,0.0801191329956054,0.0,0.0,1.0,1.0,0.0,0.0
142,1,1,0,0,33.580201073190224,476.2950214563896,19.1049731745428,0.0401116373547735,415.1360642076259,360.1929930383511,1695.879723692194,11895.965835107198,10404.862580536,50627.18435834715,13.929508796468376,18.631598300794817,0.0,0.0,0.0801191329956054,0.0,0.0,0.0,0.0,0.0,0.0
8,0,0,0,0,76.95441139371144,5.0,5.0,1.0,62.45514755408021,47.27517927042057,126.06865043582808,6318.438097935545,4409.056034468245,15389.675680725692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,0,0,0,2.520669383683771,30.82302882279292,21.470910553583888,0.696586655290237,220.7866354747195,184.33519015162565,600.765440586685,10554.252003780532,9109.150048786316,33635.910049898775,12.433676555857057,13.374413374931583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,4,4,0,0,47.36434318981874,1255.4738648250052,368.9891597323694,0.2939042938849238,848.143327308876,967.3159441658536,4951.145277921592,22371.047848659207,36059.46794835208,360234.12289499753,13.173206805693033,20.9334064903544,0.9976221720377604,0.4381185200520957,0.0739095211029052,0.008762593654094,0.0,0.0,0.0,0.0,0.0
142,0,0,0,0,35.63633478571302,518.0650250360001,305.0114751939671,0.588751335168345,448.1048773966932,486.4788160699424,1808.3984027036936,11467.943678930334,12295.65174288842,55321.03754684008,23.735980758687223,28.94779219627592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,1,1,0,3,26.51873201892588,1955.767836155852,1335.24904044152,0.6827236933530981,1168.7702348666858,2270.153566382596,9301.704043503358,22406.743873991552,41872.95545556465,446355.0937735984,23.84907808979457,29.957141693663708,0.0,0.0,0.0564138889312744,0.0,0.0,3.0,1.0,0.0517729520797729,0.0197218656539917
323,3,3,0,3,35.27368947431496,3182.3716886970715,427.5347939057124,0.1343447075727203,1275.4219371976792,2268.454099694064,18957.58195291852,72337.83140931356,734437.0845469962,13034209.547335977,20.166360223060344,27.53776954373153,0.7319673299789429,0.004043698310852,0.0600880781809488,0.003054972419173,0.0,3.0,1.0,0.0517729520797729,0.0197218656539917
255,3,3,0,0,31.311146918450945,3761.0675772102695,1062.461764017887,0.2824894108406199,1906.259997984867,2838.6826023542344,18957.58195291852,97292.54000169334,827075.0418644209,13034209.547335977,18.42855334388923,29.33395971283061,0.7319673299789429,0.004043698310852,0.0600880781809488,0.003054972419173,0.0,0.0,0.0,0.0,0.0
84,1,1,0,0,80.25959678196325,730.5827021543374,648.1705022600149,0.8871966176432785,1097.2252826605825,1050.7538710302629,3791.907780932126,22046.8375439457,24509.06037161837,122102.56186296494,9.42804488237247,17.88123558883867,0.0,0.0,0.0798640251159668,0.0,0.0,0.0,0.0,0.0,0.0
169,2,2,0,0,19.18929127909472,1652.7783331085343,8.06225774829855,0.0048780030490447,1224.4211547779169,1675.5220116684986,6797.43592455472,25522.52619510977,40826.14585128401,306603.9298483232,14.915931198704447,22.310355899709364,7.184584617614746,0.0,0.0717763900756836,0.0080876350402832,0.0,0.0,0.0,0.0,0.0
127,1,1,0,2,99.2780593853747,1207.8072726523712,82.3286098510111,0.0681636977315227,1198.183703643698,740.0641973335129,2643.925753750952,20285.29210262271,17118.49073467403,77306.56746548355,6.18933625760105,11.082111156587697,0.0,0.0,0.0644810199737548,0.0,0.0,2.0,1.0,0.0637421607971191,0.0
131,1,1,0,2,39.71195194093273,1213.279408607371,77.62087348130012,0.0639760906932353,1166.1047964182444,750.8307806397112,2643.925753750952,20034.40687867374,17088.375163620214,77306.56746548355,6.307556089845167,11.15935954795228,0.0,0.0,0.0644810199737548,0.0,0.0,2.0,1.0,0.0637421607971191,0.0
128,1,1,0,7,13.710335614724206,1175.4551134797796,42.04759208325728,0.0357713294204667,1155.8307333476598,754.7930617225627,2643.925753750952,19444.02305357941,16601.181424172988,77306.56746548355,6.428398916678321,11.272939665639854,0.0,0.0,0.0644810199737548,0.0,0.0,7.0,1.0,1.460030198097229,2.9883374666319784
215,1,1,0,9,47.084648161589925,2350.929808501536,1421.275835297287,0.6045590260320007,1368.296279579272,1835.6797910935647,9050.807921928084,24395.175099803266,31231.07517512124,180728.8617831205,10.26185571751127,18.96719651245316,0.0,0.0,0.0402491092681884,0.0,0.0,9.0,1.0,0.4490172564983368,0.6097035079855526
287,2,2,0,9,32.13348254664444,3173.8456225192463,795.6110858956152,0.2506773109096898,1382.9064717345138,1701.8810968017242,9050.807921928084,24738.056018909243,29333.65476210058,180728.8617831205,9.584785555755335,17.757854164734738,6.216897249221802,0.0,0.0396705865859985,0.0005785226821899,0.0,9.0,1.0,0.4490172564983368,0.6097035079855526
355,4,4,0,4,38.51602956725572,3406.852835967311,602.1378579694189,0.1767431371300936,1197.7066207143037,1582.6242225269857,9050.807921928084,22182.60150231927,27227.091801948136,180728.8617831205,9.369243691135244,16.80757746575594,2.586662610371908,2.615239575827743,0.0559594631195068,0.0172964752179612,1.0,4.0,1.0,0.6049918333689371,0.7819519968592605
173,4,4,0,0,23.420232790940936,1215.1879020864662,843.35638967165,0.6940131548574628,873.7679271182358,980.4579392553892,4534.212191025039,21061.664406122083,22297.651141519,124327.54811667738,8.129635881737872,14.9493835253256,2.250424226125081,2.150428348550588,0.06400066614151,0.0155077594563768,1.0,0.0,0.0,0.0,0.0
170,1,1,0,0,28.515312141789924,1454.8031842796397,585.6551886562604,0.4025666117484156,1068.4155265256152,1271.3821470250582,5796.464431927449,28384.4130554395,30342.803164692312,163017.48698413515,12.483086584085273,19.380010903568945,0.0,0.0,0.0724139213562011,0.0,0.0,0.0,0.0,0.0,0.0
175,1,1,0,0,29.15095523833996,1464.4375978948074,580.0293096042648,0.3960764941012727,1047.3506665579569,1259.942884094654,5796.464431927449,30055.551661283305,36015.792103664346,280624.7622771906,12.739488758283434,19.192030049156976,0.0,0.0,0.0724139213562011,0.0,0.0,0.0,0.0,0.0,0.0
72,0,0,0,0,97.86285260972024,570.4957048969828,561.2628617679954,0.9838161040482248,996.9230325358004,563.3949509451189,1879.058903991592,14839.68828024381,12876.081873858027,61653.465020082105,10.583137949781367,17.588128852622486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,3,3,0,0,62.520201158181024,604.3951998335945,562.9102948072632,0.9313612930120008,715.9124381058792,624.3773416655147,1879.058903991592,13903.809739243296,17959.403535135065,147089.52480605606,19.23525420301149,27.35404389059521,0.1479989290237426,0.0276941061019897,0.0612940788269043,0.0269899772824897,2.0,0.0,0.0,0.0,0.0
60,1,1,0,0,67.3906001865865,718.7442197228066,676.357893426254,0.9410272456689815,1514.6345779295234,2031.7778152270032,6377.475099966282,27186.063837851605,27567.012824616548,139912.80553272917,8.233921259583424,14.830468755917565,0.0,0.0,0.0315077304840087,0.0,0.0,0.0,0.0,0.0,0.0
